symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
MY,Healthcare,RED,4,0.3791185363691485,-0.34856823801547393,-0.1088352487469079,-0.17684583921523594,0.7659835096399391,14.695773339526227,-0.21298995398588252,-0.34713617650585554,-0.11262019883739877
MRZX,Consumer Staples,RED,4,0.4264034083417938,-0.41458952664075005,-0.05107636095335571,0.07745452326054003,-0.4802584273489751,38.40520748576082,-0.16731103808235057,-0.14448857994041706,0.015201508366721734
MMO,Consumer Staples,RED,4,0.45820629427597964,-0.34802220680083235,-0.04313221089136186,0.1729279684154466,-0.21720186087451385,26.699426699426724,-0.1815220115278589,-0.12455325232308789,-0.2545081031727916
VS,Industrial,RED,2,0.28132853979170713,-0.45230732157917963,-0.024469721696843666,-0.0037932809295618797,-1.0880152049667517,66.6814749000444,0.05169806132270027,0.0813600056549091,-0.1548066298342542
RBG,Healthcare,RED,2,0.22970025233429925,-0.2907300672430354,-0.019081007421066592,-0.05484352696183214,1.5191782075277225,39.1250515889393,-0.006458992128103398,-0.2907300672430356,-0.09604554358472102
DV,Consumer Discretionary,RED,2,0.4093466891853837,-0.22078593588417822,-0.08098898043037085,-0.02698640610463734,1.1488018297615812,46.615299944964214,-0.02520790020790018,0.11421357492945192,0.12037037037037042
RMB,Industrial,RED,2,0.43496052792393863,-0.3714340786430226,-0.002534820060716061,-0.11782813964849152,1.526441028581605,61.31084070796462,0.007296538821328354,0.5513614752917448,0.12978701080684088
MLH,Financial Services,RED,1,0.23784518723362802,-0.20041148414850854,0.0108095225294616,-0.09331437689945878,0.10587957143396513,53.28947368421054,-0.005628314752678818,-0.02109749600426201,-0.08276757188498395
CO,Technology,RED,1,0.35493785563409874,-0.4015334460275308,0.10552571775226724,-0.1001286466866547,-0.1409641110229587,49.46004319654428,0.04534569331788339,0.06651954602774274,0.3208394338701805
PKX,Materials,RED,1,0.17287409940677617,-0.26590106007067155,0.020863772725328956,-0.04660237748163646,0.1536067434441775,48.317631224764476,-0.06319137168141584,-0.15492079331420733,-0.1466179619599446
NEAR,Real Estate,RED,1,0.36019034992380716,-0.3451247979888667,-0.023296488209653236,0.12975705683934038,-0.40296597154789227,44.149908592321786,-0.06333043586241145,-0.16346900299434397,-0.06111526014438631
XS,Consumer Discretionary,RED,1,0.35745963623485827,-0.2583419332645333,0.12665742285825907,-0.10429365899209503,1.028946638346736,57.47324818778046,0.06426645795286548,0.2931107354184277,0.09297133160668034
SDB,Financial Services,RED,1,0.2646474564996233,-0.38685186782848774,0.07325028784437232,-0.0696584551537604,-0.2011303876959783,75.66027964785088,0.1032533456391323,0.3203092641170784,0.0770357022187182
NVM,Industrial,RED,1,0.3358161888647576,-0.31764120427967174,-0.1389422328716412,-0.059722510962668375,0.01821366512581671,47.456015216357606,0.07455047477944637,6.267627702908746e-05,-0.13881692573402418
XLG,Industrial,RED,1,0.36820270998395643,-0.30703323604180405,0.019277326061754883,0.038888524071563534,0.9654111117668881,68.11023622047243,0.05443151298119962,0.5991853360488797,0.3089575461213603
RJA,Financial Services,RED,1,0.3737790398146929,-0.21795861642989545,-0.058458517291910546,-0.16089475937024988,0.9508907536677912,57.465224111282836,0.06917131396145199,-0.03853598451522079,0.009421762423794531
ROL,Energy,RED,1,0.29825658076350087,-0.29108231256287337,0.06381794717526157,0.02681663898969525,1.0601188096052572,42.891732964372174,-0.008087371258726671,0.10240454789890155,-0.007057846664821548
XBY,Real Estate,RED,1,0.29258626705416596,-0.2741200828157349,-0.07440767042503364,0.04615182931851742,0.10309795718909202,47.20149253731346,-0.03201381509032939,-0.13997403517054172,-0.12845353426623604
VXW,Technology,RED,1,0.3280664431042411,-0.2013864201919657,0.029284685200053284,-0.02693437420378315,0.6331790317117886,37.20880530027785,-0.08076156110530809,-0.01032561468077484,0.14521471666863842
PIPI,Financial Services,RED,1,0.3823202343904727,-0.35132725152616817,0.07816635266866216,0.03272954260474655,-0.061613113764228566,33.275217932752184,-0.10074626865671638,0.00047174261722814765,0.07273646939807803
XIH,Healthcare,GREEN,0,0.18895763866841958,-0.1819123741859086,0.025154433095120797,-0.15019992693944412,-0.06972219607211806,71.9356999330208,0.07103738391935871,0.15343191725788533,0.06959416613823717
AVH,Consumer Staples,GREEN,0,0.16334245471249342,-0.08440256615878143,-0.027593536772349516,-0.06574032088212932,1.3315533627905147,47.00193423597678,-0.013572298590569012,-0.007701732889900312,0.05942814427209867
SEZE,Industrial,GREEN,0,0.39114728706799423,-0.18800943800943848,-0.0022511995013785023,0.04561886234923304,0.7757174981289593,38.89060092449923,-0.022623977376022713,0.1434479498995628,0.09803699080903212
DCY,Industrial,GREEN,0,0.23976363960074654,-0.18689600141856608,0.01369262352917188,-0.021928568615335292,0.16797278372873536,44.897959183673464,-0.0013582697732733827,-0.07972270363951474,-0.07086614173228352
TH,Industrial,GREEN,0,0.28889348797124353,-0.164611980401454,0.03446226938389028,-0.045527804206905796,1.4383434200573,60.19978969505786,0.02352806151727317,0.27957529234521866,0.3362301468384779
