symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
QUBT,Technology,RED,4,1.2898078893559668,-0.4071687474828836,0.011363673359019662,1.0,-2.8145568883397685,36.817208772617946,-0.3013067272960286,0.0,0.0
OKLO,Energy,RED,3,1.3185705289900296,-0.3423900789177001,-0.007348797161234252,1.0,-1.140099525894807,45.87460523311172,-0.10399385560675878,0.0,0.0
EVGO,Energy,YELLOW,2,0.6714707926783737,-0.17192039368366957,0.005259344437668716,1.0,-1.2880338320005043,33.035880275144095,-0.10851063829787229,0.0,0.0
SERV,Technology,RED,2,1.5808833335256398,-0.2802954459498545,-0.0029666142189323777,1.0,0.6004710922370575,50.45263364576766,-0.007668711656441691,0.0,0.0
AEVA,Technology,YELLOW,2,1.027754522876127,-0.16898505924781043,0.0024400909623598747,1.0,-0.8627103912446576,50.185597624350414,-0.021831412977562126,0.0,0.0
TDUP,Consumer Discretionary,YELLOW,2,0.583309496665542,-0.09633507853403155,-0.03494792550202529,1.0,-1.9717978238454932,44.33604586646939,-0.07278481012658242,0.0,0.0
TSM,Technology,GREEN,1,0.43992189449613156,-0.06709436154566843,-0.0054570900866025545,1.0,0.6934085200469993,49.72732627047778,0.024875621890547265,0.0,0.0
JPM,Financial Services,GREEN,1,0.2376886424663701,-0.06606191320790342,-0.01612211101463926,1.0,-2.842399289024535,39.48034699572984,-0.058321113030910456,0.0,0.0
ATRO,Industrial,GREEN,1,0.4896003040867884,-0.08062234794908063,0.022361770876026494,1.0,3.7862190431123737,57.346552358912334,0.13292435424354251,0.0,0.0
USAS,Materials,GREEN,1,0.8326174977123261,-0.17718940936863548,0.043843670634052194,1.0,3.950958410528371,53.260869565217384,0.29807692307692296,0.0,0.0
AMZN,Consumer Discretionary,GREEN,1,0.25680840510753844,-0.06260145778499461,-0.027660031982010096,1.0,-0.6632716628614872,45.104546182016755,-0.012092391304347897,0.0,0.0
META,Technology,GREEN,1,0.23132161007040553,-0.07229929646919596,0.014994727319701251,1.0,-1.539547185414994,52.562931424803985,-0.03551449799460853,0.0,0.0
IKT,Healthcare,GREEN,1,0.7251722159221106,-0.13953488372093056,-0.04458510620745436,1.0,0.13487438452820952,45.58823529411765,-0.06976744186046505,0.0,0.0
NVDA,Technology,GREEN,0,0.3024202407930189,-0.0684282720873734,0.0014739262437748854,1.0,0.4774469961939811,38.69801525527369,0.01801495581237241,0.0,0.0
MSFT,Technology,GREEN,0,0.1311780064599531,-0.032100170745589254,0.0016050084667888034,1.0,1.8557222955346142,55.011334231066336,0.02101005547170542,0.0,0.0
AAPL,Technology,GREEN,0,0.2375116579797865,-0.049757986447241,-0.013171074193276844,1.0,0.9387010164969686,51.769713261648725,0.026293872694824378,0.0,0.0
GOOGL,Technology,GREEN,0,0.22635716237355594,-0.05688227529101158,0.004095824417201661,1.0,-0.04514713930442602,56.06159184558665,0.01651257620412614,0.0,0.0
IBM,Technology,GREEN,0,0.33683381647988164,-0.08701780012229096,0.01849873378099102,1.0,-0.36793675208639226,34.867232470972965,0.003598581030619717,0.0,0.0
JNJ,Healthcare,GREEN,0,0.1054224454589756,-0.007749935417204757,0.0056863947672945,1.0,10.586303078174403,78.50145821414118,0.09613096924035575,0.0,0.0
CTRX,Healthcare,GREEN,0,0.17896334125143917,-0.16816832874368415,-0.010868128251183015,-0.02669875978118084,-0.13690659630299418,54.967061923583714,-0.00590971592405132,0.028233371663741576,-0.026612810817004597
