symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
AMC,Consumer Discretionary,RED,4,0.4518435049044063,-0.4524312896405919,0.49525613807099894,-0.20649885643425767,-1.3237201454771803,41.25874125874126,-0.11864406779661019,-0.11262798634812289,-0.04761904761904758
SNAP,Technology,RED,3,0.4350680571443336,-0.4274258219727348,-0.49738201622438866,-0.9563755206871436,-0.7658983312041207,39.51612903225805,0.029562982005141326,0.08097165991902829,-0.029090909090909115
BLNK,Energy,RED,3,0.7797535763679242,-0.572,-0.24781702679517295,0.07693505425598961,0.26836798232547865,62.20262778820551,-0.2524752475247525,0.7456647398843931,0.8016943085550652
SBUX,Consumer Discretionary,RED,2,0.3586689546625322,-0.31308723774570785,0.080541216797605,0.20062717511161693,-0.46424809393633387,45.37147053390408,0.04792250828447624,-0.10145906349346862,0.03815228590476565
SHOP,Technology,RED,2,0.6177047365713916,-0.4009349435138294,0.15248473413860167,1.6458352572639843,0.7848940143321673,62.98273590792485,0.03330684677526156,0.04304525098589664,0.7004467690966549
GME,Consumer Discretionary,RED,2,0.4967196608427938,-0.35361792310021195,-0.258992073046828,0.0076752540453671365,-0.43552425357714347,46.562786434463796,-0.08369098712446349,-0.04131118096093391,-0.22476397966594036
NVDA,Technology,RED,2,0.4718917691859307,-0.3471437482734959,-0.021545688032988636,-0.7691788680575337,0.8886695559138813,58.37713366290459,0.02686176020965285,0.02950522114820937,0.6125478307167728
RIVN,Consumer Discretionary,RED,2,0.5334668889531823,-0.3480897513644629,-0.03888827740576395,-0.5843674207226013,0.6638891936806551,62.67857142857143,0.1890625,0.29092451229855826,0.06732117812061718
TSLA,Consumer Discretionary,RED,2,0.5184474367416348,-0.4511381610618249,-0.06632506283545413,1.0919824252502384,0.7421846375213279,79.62044157777228,0.07840576555660358,0.352677081753375,0.4950378864078322
SPCE,Industrial,RED,2,0.951992289805513,-0.6125574272588055,0.13451116827991205,-0.8951387880134252,-0.3803442438236135,48.21428571428571,-0.12469437652811731,0.15483870967741933,0.16612377850162874
PYPL,Financial Services,YELLOW,2,0.34559206006469007,-0.3642304759830083,0.2577574544500838,-1.187379716450302,-0.7061049938653813,47.81715459681563,-0.051260022909507416,-0.0205469327420547,-0.05693139766581269
BA,Industrial,RED,2,0.4184158611599787,-0.25935364927882015,0.01213167985373534,-0.5650145840397331,0.7649684699575465,36.446104589114185,-0.0675271674654771,-0.14237081005586594,0.008468052347959998
CRM,Technology,YELLOW,2,0.30271491899112113,-0.33494896420531783,-0.04643042450546755,-0.46852137826384715,-1.015821191735815,44.00375847966239,-0.00997186362131743,-0.003446931581156953,-0.12836689098338586
AAPL,Technology,YELLOW,1,0.33404945326238356,-0.2621509864799711,-0.045114231181039174,-1.1910860779255277,0.5275291712079015,79.86246416313523,0.09988991723406845,0.17758344180702768,0.3620702538842
UBER,Technology,RED,1,0.36869989755035126,-0.18635104507680683,-0.026696856131536693,1.201579886427958,0.8413330174601412,56.85706764938142,-0.013704496788008577,0.028584189370254604,0.1124260355029586
PG,Consumer Staples,YELLOW,1,0.16568673207638462,-0.15265785248372238,0.10461340590783208,-0.15698714693851346,-1.1764792634899788,44.72131207167776,-0.017016716702643632,-0.04147822122811215,-0.06034968906596329
MSFT,Technology,GREEN,0,0.2280179990654361,-0.19387012559592826,0.019474308708739844,0.002629669903986389,0.7972111374901919,38.014936469130184,-0.02712541099107554,-0.046206690521412706,0.13698690921167547
V,Financial Services,GREEN,0,0.21331068996013003,-0.1366934198819952,-0.020956249102427944,-0.540480135715037,0.3735316762497017,48.773795466490085,-0.019467481449148838,0.002287390203782985,-0.040932563293868414
JNJ,Healthcare,GREEN,0,0.16640726646479917,-0.09376319864845822,-0.03864944357957424,-0.06141151824125395,1.3130472509333257,76.43525968348891,-0.0196623322147651,0.08663939752159967,0.23164910681231007
XOM,Energy,GREEN,0,0.24285536608477074,-0.12392758303580625,-0.1440756045835874,0.3312154097631472,0.031466968653046115,58.006410693582495,0.03404678045696736,0.08206391642875438,0.08674090673105488
WMT,Consumer Staples,GREEN,0,0.2533642869347231,-0.19821851730980214,-0.11649646903648685,0.34105457695167524,0.48495981738931293,54.915863139289264,-0.0015710919088766358,-0.017459231515516913,0.053753010574838486
