symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
CA,Financial Services,RED,5,0.31374338264441154,-0.41733012405110154,0.09949982834427527,-0.10204293487850277,-0.7566406839766662,17.689822294022605,-0.16955047387183722,-0.36394512519978683,-0.178761822871883
RRRQ,Utilities,RED,3,0.43191758719120826,-0.5271502907866545,-0.006361922953665203,0.04572658427933305,-1.1222207150120136,49.232914923291496,0.02089876781831365,-0.08726644346041687,-0.24321662039939104
SKQ,Healthcare,RED,3,0.3221854382323338,-0.30687430702550167,0.06129809627289307,-0.014295577119560341,-0.8317491332669096,38.790305128760025,-0.10418498615860612,-0.18234244946492265,-0.20734272787527736
GKE,Technology,RED,2,0.44151627644466,-0.29866486570730966,0.07086550674891084,-0.15482390237626745,2.1681554131733116,72.86807580174928,0.09583632447954063,0.28981833544571184,0.029505985499915698
DZXK,Industrial,RED,2,0.2241046476634203,-0.3247830647468298,-0.0097393529498538,-0.06531775467889285,-0.954949089976223,48.543689320388346,0.002877157868401351,0.053482260183968566,-0.02195925338538486
ZQ,Consumer Discretionary,RED,2,0.392470023998872,-0.4840040129305539,0.1015314234903027,0.019614269568001757,-1.0761948391096992,51.45251396648045,-0.028874813710879233,-0.11298281436106858,-0.16831525207402676
SIV,Consumer Discretionary,RED,2,0.221374114363599,-0.3274729596853483,0.050344955038579504,-0.06944792844293272,-1.6070695467727958,36.03238866396761,-0.034066118476254424,-0.14089552238805966,-0.20574030633365525
DSOW,Real Estate,RED,2,0.15529692627303127,-0.21769422173071615,-0.03404754704068037,-0.06612008486614554,-0.9830834733093504,25.501618122977305,-0.05818133404340307,-0.12331143884000499,-0.17030260380014087
GRT,Energy,RED,2,0.2107977366964648,-0.29636613832118613,-0.10957886768959729,-0.1369247600091507,-0.8842170650247412,60.94257854821242,0.0011126564673156925,-0.09839043026241612,-0.07771157665449417
MJHV,Financial Services,RED,2,0.25671100985256584,-0.24485776805251735,-0.010377817885098064,0.10609639262916425,-0.5825166388700617,47.39676840215441,-0.01427801724137915,-0.062035375544731985,0.020641562064156262
PM,Real Estate,RED,2,0.41654063825308735,-0.25373692077727883,0.09219864015888836,-0.0995700805294079,1.7094546010122633,59.25000000000001,0.14065098598241849,0.3803910293271994,0.5395222061888728
AL,Real Estate,RED,1,0.3220230981096695,-0.25418882311628327,0.020836346102261295,0.029947157736574737,-0.18561302706978877,60.26957637997426,-0.06291712170853055,-0.17122773127280544,-0.17273701124799143
GK,Financial Services,RED,1,0.33401936983785147,-0.41143011917659833,0.01022375701962509,-0.08292489551125869,0.1377624829376691,53.91783142736131,0.059582585278276506,0.21703827812862486,0.3001514525678096
MIL,Financial Services,RED,1,0.3176430147317567,-0.23910007757951815,-0.0720579045764569,-0.015070286745296313,0.950576060321131,41.535776614310585,-0.016721122429367758,-0.14747542076320616,-0.05643673921062343
RQN,Industrial,RED,1,0.3083218615147349,-0.3523426407950784,-0.030201786021592236,-0.043244229510775195,-0.29731397040556623,47.56756756756758,-0.01971892363002508,-0.013377192982456128,-0.2192624728850325
CHA,Financial Services,GREEN,1,0.17137649584328282,-0.169883235525441,0.06554493584100278,-0.04610423175988465,-0.7247712648245828,49.353701527614575,0.0008839929280565446,-0.04048239895697528,-0.08888888888888896
VKGW,Materials,RED,1,0.3101035155335577,-0.2260579064587976,0.01699180667599671,-0.09052837086657882,0.7428567328667917,35.7650579872802,-0.014557670772676288,-0.11105124924237328,0.043478260869565216
PLC,Consumer Staples,RED,1,0.33422790846599665,-0.29808032033918286,-0.009347243794152651,-0.08044957330932459,1.2738335616180436,99.53051643192481,0.35777646363098764,0.21755269786557066,0.25670498084291193
GUP,Materials,RED,1,0.28312070459471766,-0.38227000352484986,0.04123440906342593,-0.1592573037484933,-0.09652298237368054,78.39506172839506,0.20986270664051562,-0.020861678004535186,-0.17611142911658076
NGN,Healthcare,RED,1,0.36000295021963036,-0.42748659916617027,-0.059053777668714114,0.11224033188227757,0.7576323537644299,46.526867627785045,0.0709762345239789,0.17461370376151086,0.7960145576039612
SOBP,Materials,RED,1,0.3971893102891851,-0.24770496992719218,-0.1097003057763074,-0.053966969879315416,0.20037740451825617,42.21980413492928,0.018814840865131008,0.0757519494987003,-0.05187367043037149
CAXI,Industrial,RED,1,0.3915040088069475,-0.24334975369458092,-0.001698670911779378,0.01628653426519673,1.5021358421698665,48.0880648899189,0.03838308918969034,0.0634257500949488,-0.03348291335864684
ZQBT,Consumer Staples,RED,1,0.31250966634114213,-0.25546889861137584,0.029571997225859403,0.01986806873670347,0.006043239197145393,43.202416918429016,-0.05525383707201897,-0.20960094824180167,-0.1674989596337912
AXKE,Real Estate,GREEN,0,0.24247983401202958,-0.15543460861213396,-0.030108702607994156,-0.0035374530733794634,1.0823835196578129,55.64356435643564,0.08936869950668477,0.15170068027210878,0.20995791312634
DXI,Industrial,GREEN,0,0.30227454947703203,-0.19972541368595995,-0.02934054751288132,-0.026922925066488024,-0.10701058586344374,60.29911624745076,-0.04065343875876465,0.0010118306351184923,-0.07066984608714484
