symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
XHL,Consumer Staples,RED,4,0.3609451531650229,-0.4546632124352337,-0.0326491197476835,-0.1174566742172093,-1.6369538056931385,21.978021978022014,-0.17005120960621584,-0.20190185090847343,-0.36640603936370997
GT,Consumer Discretionary,RED,4,0.4423101542986082,-0.6215787618935745,0.019577380697763706,0.15358954444044504,-1.281963728827552,30.42121684867392,-0.19824773977071497,-0.015789473684210634,0.16970356268697293
AJB,Financial Services,RED,3,0.33291653318784303,-0.31071043488678624,0.06748302782681843,0.17275410519466722,-0.45145502149025896,29.985618408437205,-0.16122017892644144,-0.19459523951559987,0.12255757878107587
ZKC,Utilities,RED,3,0.2719167935752158,-0.3708085353462044,-0.055259230782714226,0.02725900585786614,-0.393656650242455,28.814298169136904,-0.16333747491159314,-0.11090798293723328,-0.29562278725458635
RE,Consumer Staples,RED,3,0.2512149958171239,-0.3118038663423377,-0.020993779422960834,0.05111522979265619,-1.0726623028316216,23.91304347826086,-0.10137540453074435,-0.12239254108723142,-0.0030517906830625926
RHM,Energy,RED,3,0.37607410770557775,-0.5181448331977213,-0.12430224656470172,-0.014329256137276989,-1.4723111816066978,40.0453514739229,-0.04595455947363009,-0.3165414641331566,-0.3168936326831064
TJZ,Consumer Discretionary,RED,3,0.3562820858687456,-0.3054328358208949,0.031029474641486893,-0.030847707113753942,0.19162557554312923,26.409812025063303,-0.1621884104888313,-0.2394626364399664,-0.0910641713913
TG,Healthcare,RED,3,0.4026498800617409,-0.4407241508025376,-0.09111931387160933,0.051051696580412725,-0.6627155793937118,45.619834710743824,-0.05635768343084107,-0.11967352661358972,-0.23112918743986702
NUAH,Energy,RED,3,0.3650953756735315,-0.23579502637528346,0.04962182571045081,0.0506932454028509,0.6229397525608872,31.37382266969793,-0.15272961857914694,-0.13387189844200814,-0.1076857749469215
AMWZ,Utilities,RED,3,0.44456486147800395,-0.2429985260054748,-0.06508483460837962,-0.06773795305157235,2.6113332720954743,36.55294638901196,-0.1870543060888646,0.026600166251038893,0.37451307735114076
RPP,Energy,RED,2,0.25873407519048763,-0.43289484996990746,0.0321433274398926,0.08441778589951685,-1.0091319655412796,33.78870673952639,-0.06465032606251406,0.10068801270177295,-0.10471373224278954
CHR,Energy,RED,2,0.2840830495325361,-0.31755872817245784,-0.01477126288963976,-0.04087681340156593,-1.2026630174046982,43.94190871369294,-0.0348864994026284,-0.10681114551083588,-0.09843750000000002
SRH,Consumer Discretionary,RED,2,0.21024167612081746,-0.4624957381520633,-0.0033559852739602635,0.1230013826115597,-2.0316101116751786,61.721611721611744,0.07205305999397046,0.05425437296175528,-0.08208569953536396
CF,Consumer Staples,RED,2,0.41372697416163934,-0.23390383048084784,0.013693581444746698,-0.011174380499060825,0.39588789605371993,19.46254071661238,-0.09788508328654308,-0.10938654841093856,0.2339989759344598
AZA,Technology,RED,2,0.43635557623837395,-0.4291802175619598,-0.07333631228824751,-0.021298113484176,0.7658054657558854,63.71681415929204,0.1944307944307945,0.30939127311905196,0.08706022659511037
ADIX,Industrial,RED,2,0.42300170669557374,-0.281235002399615,-0.003371195075797429,0.09165854871610774,0.1772619497549922,40.3417533432392,-0.03245770870581763,-0.1970094738043603,0.012448729941713966
XZ,Healthcare,RED,1,0.18164482621981323,-0.2605087497744927,-0.05447607544480017,0.04342897833453591,0.18646343822859707,75.98627787307035,0.08066172276098109,0.026997723083595302,-0.08367998452162141
DUQ,Materials,RED,1,0.2332379950391509,-0.2341662828189768,0.019541320866697985,-0.05030897961012538,-0.35152219654130884,79.53596287703019,0.053948607560877236,-0.003498060166634758,0.17530567849373643
BU,Consumer Discretionary,RED,1,0.3264447238788491,-0.3057351940095306,0.08148231924820386,-0.12429582084829592,-0.16717914863854763,66.69230769230768,0.09792007478382794,0.11617961511047738,-0.12260715286207871
MP,Technology,RED,1,0.35686896768642723,-0.352693771279792,-0.038325251250954734,0.14108425935937835,0.008119107504572749,51.64014290354012,0.03442443537956416,-0.12468429028455971,-0.0806437350782563
PLK,Technology,RED,1,0.19955346199885657,-0.21576570593704325,-0.07235605430158383,0.09941213748917258,0.5290056413590891,68.77848678213307,0.12068965517241381,0.24811006954944054,0.32249279077218834
MXN,Technology,RED,1,0.28902878666362314,-0.31299074369613816,0.07807998424836934,-0.07866248996334195,-0.33160755153313776,38.90996895481198,-0.04493614696441994,0.1054462097857876,0.16009954375777682
AYA,Financial Services,GREEN,0,0.2143837685086574,-0.1745114588067261,-0.03058272421369258,0.05449078204090283,0.5064058361073106,79.10772578890099,0.06296043138148417,-0.013115216471583594,0.055186972255729966
PXF,Energy,GREEN,0,0.2822679997748554,-0.16429920354708955,-0.09042764903959459,-0.027797159927309086,0.30512056543080374,49.94731296101156,-0.001686640035508317,-0.05638529954690395,-0.016614200769499876
ZDYU,Healthcare,GREEN,0,0.3859481338355767,-0.1739439480097487,-0.03806941688566367,-0.050912309717841456,1.0832830474094857,65.59220389805094,0.06043106115293389,0.13649425287356315,0.18878612716763005
