symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
AMC,Consumer Discretionary,RED,5,0.4554391927203862,-0.49048625792811834,0.5370524279514447,-1.756743440816482,-1.4842042714961678,36.24999999999999,-0.18305084745762712,-0.17747440273037543,-0.11721611721611716
SNAP,Technology,RED,3,0.43790489486465084,-0.4274258219727348,-0.4661366699029863,0.3089891785999039,-0.6987978854812852,41.86046511627907,0.05526992287917745,0.10796221322537121,-0.004848484848484745
BLNK,Energy,RED,3,0.7737663628629805,-0.572,-0.22422036381215601,1.3209399603616905,0.334985962729465,64.45339002216292,-0.21287128712871284,0.8381502890173411,0.8971483116573203
SBUX,Consumer Discretionary,RED,2,0.3635144268008297,-0.31308723774570785,0.13141763372661247,0.11689718726530952,-0.33712740583149736,49.24881405631934,0.09061942391027275,-0.06484860208144143,0.08045112022465083
SHOP,Technology,RED,2,0.6220918182066203,-0.4009349435138294,0.1985470803092303,-1.0503336624528967,0.7436435132182853,61.43233921687969,0.009204078929942962,0.01871532651560713,0.6607823907595075
GME,Consumer Discretionary,RED,2,0.49621476610396137,-0.3490765970330003,-0.229450421369902,-0.06042970100302364,-0.4215754750458806,47.21189591078067,-0.0772532188841202,-0.03457566232599908,-0.2193173565722585
NVDA,Technology,RED,2,0.47183000340111686,-0.3471437482734959,0.027681429397292515,-0.7906419637818473,0.8895634170919131,58.42481738196925,0.027243939724830798,0.02988838451209903,0.6131479920744406
RIVN,Consumer Discretionary,RED,2,0.5336350911270229,-0.3480897513644629,0.008544232785461906,-1.0448917295710682,0.6651454259122009,62.71186440677966,0.18984374999999998,0.2917726887192537,0.06802244039270691
TSLA,Consumer Discretionary,RED,2,0.5220133317776142,-0.4511381610618249,-0.02531586988713721,-0.14194195549795177,0.6641342550416445,74.567279767667,0.038767563907228644,0.3029576823904141,0.44008583115402666
SPCE,Industrial,RED,2,0.9517558763945327,-0.6125574272588055,0.15436667217708364,0.23026509825452604,-0.3776087264954679,48.387096774193544,-0.12224938875305624,0.1580645161290322,0.1693811074918567
PYPL,Financial Services,YELLOW,2,0.3456619665137592,-0.3642304759830083,0.2848442616204624,0.5796337885200301,-0.707735035447187,47.719118400820086,-0.05183276059564726,-0.02113821138211392,-0.057500711642470906
BA,Industrial,RED,2,0.41921705383500224,-0.25935364927882015,0.04578657547771118,1.4525791030832378,0.7397057277295054,35.72549429856679,-0.07649599012954955,-0.15061976256983237,-0.0012317167051577147
CRM,Technology,YELLOW,2,0.30210248203717727,-0.3341098330659917,-0.024669703290243504,0.19086710552220912,-1.009651929456557,44.29728207679732,-0.007447864945382371,-0.0009062981054371408,-0.12614473109497476
AAPL,Technology,YELLOW,1,0.3341769402133281,-0.2621509864799711,-0.01213133885721611,-0.23288631949066607,0.51205874402573,78.95589819893925,0.09458963591144459,0.17190876161890786,0.35550654654072444
UBER,Technology,RED,1,0.3689030157559123,-0.18635104507680683,0.0067948725107627814,-1.0117874402003788,0.8369944275576883,56.66316894018887,-0.0150963597430408,0.027132648503796254,0.11085617679024264
PG,Consumer Staples,YELLOW,1,0.1648859373788756,-0.14772908477422508,0.14173817768812616,0.22786623367978553,-1.145811456968971,45.90397018240872,-0.011298959973684845,-0.03590275067479593,-0.05488398890655779
MSFT,Technology,GREEN,0,0.22812905913444476,-0.19387012559592826,0.05801805841969504,-0.1269790556947251,0.794307589517743,37.91761262591583,-0.027673399091905408,-0.04674393076815186,0.13634648206506653
V,Financial Services,GREEN,0,0.21350770595967683,-0.1366934198819952,0.010280724509785302,-0.12438299715772272,0.3594750713445015,48.1558606096139,-0.022202822639313242,-0.0005086394341311703,-0.0436080244480225
JNJ,Healthcare,GREEN,0,0.16661895839980037,-0.09376319864845822,-0.009676653627204766,-0.06189419080947012,1.297890001065197,75.6682513201961,-0.02175964765100674,0.08431466222177271,0.22901414054646566
XOM,Energy,GREEN,0,0.24413476041484122,-0.12392758303580625,-0.10118124626604787,0.1534278031382835,0.13469060495291665,60.907117008443905,0.05861103585297566,0.10776884090636321,0.11255693525776637
WMT,Consumer Staples,GREEN,0,0.25361276893762735,-0.19821851730980214,-0.07883028545782937,-0.5445045284686914,0.5221188839567261,56.06492178857007,0.007364493322859387,-0.008665839508033865,0.06318372693619863
