symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
SNAP,Technology,RED,3,0.44185757910868345,-0.42742582197273477,-0.03576438115282654,1.1567315249748813,-0.5621721390792633,29.18215613382897,-0.060459492140266025,-0.2047082906857728,-0.09016393442622947
NVDA,Technology,RED,3,0.361669815200205,-0.3874566319722445,0.2662382052457857,0.16676731101261436,-1.410103053941084,41.442640404578114,-0.09434737156511344,-0.06732543832666868,-0.037076733754118546
AMC,Consumer Discretionary,RED,3,0.3692556564652143,-0.340503136078538,-0.21399439476087234,0.15315303699822014,-0.9299564876075984,40.508699855002405,-0.017721518987341842,-0.12502710438440529,-0.17581699346405236
RIVN,Consumer Discretionary,RED,3,0.4396257205118206,-0.30464244521337963,0.20418245680694289,-0.06947222948231546,-0.3663397195683567,37.241749396297294,-0.12759986794321554,-0.15004824702476677,-0.06608941509100551
SHOP,Technology,RED,2,0.6052438428247566,-0.4009349435138293,0.04130615596568471,-2.067286705516964,0.9667596134371276,64.19863459037711,0.1551515151515151,0.302017198424817,0.668142504118616
GME,Consumer Discretionary,RED,2,0.4611707086314861,-0.20202599388379217,-0.1891140346674827,0.7940610611152562,2.3190159127120413,55.56192660550459,0.0822869955156951,-0.009846153846153782,0.5318946366232942
TSLA,Consumer Discretionary,RED,2,0.45007081794877646,-0.4598611111111112,-0.029710483127422214,0.39549969093450293,-0.09948525347333054,39.489542715349174,0.073198454194135,-0.09106661532537538,0.08254987388213716
SPCE,Industrial,RED,2,0.3823086973045452,-0.32390417940876676,0.12034942828946243,-0.49100175623766124,1.230148931470311,74.73490087597972,0.10328638497652579,0.1953204476093591,0.7090909090909091
SQ,Financial Services,RED,2,0.4215366417670289,-0.31431431431431406,0.041099075534600224,0.570558024970282,-0.12398547167583508,47.47942386831275,-0.024832855778414552,-0.08812146472164346,-0.01065891472868223
BLNK,Energy,RED,2,0.5883344672958213,-0.31937130357287546,-0.19180812543127493,-0.42084351332449815,1.6109536675701932,54.74145335852947,-0.04234834713525882,-0.010641997635111644,0.3995867361999411
SBUX,Consumer Discretionary,RED,2,0.35571083936579445,-0.31308723774570757,-0.0009109330147774358,-0.5741349635052736,-0.2351248485708843,41.43937483682517,0.025302794100011985,-0.0883743742569718,0.03435510681077467
BA,Industrial,RED,2,0.4085496805632758,-0.2593536492788201,-0.011669075390925099,1.634227448496683,1.2979731884076138,41.92731416993795,-0.021106390671608008,-0.07066849738264824,0.21713964596796861
CRM,Technology,RED,2,0.29985456218489653,-0.3341098330659917,0.0013826309822799004,-0.33336891781311206,-0.7314677707492743,47.13135333575546,0.05426611346177537,-0.044700028215296866,-0.03866755967498104
AAPL,Technology,RED,1,0.33320014816161153,-0.2621509864799709,-0.2186210596201544,-0.4089156086824728,0.561577971581701,70.67777224568525,0.011704376419008771,0.209770848009811,0.23788695642178104
UBER,Technology,GREEN,1,0.36542181662733236,-0.18635104507680658,-0.2215601660834936,-0.8335339282433828,0.7964427625368024,52.34239444765759,-0.06338242762823777,0.010077774126410203,0.18598070739549832
PG,Consumer Staples,GREEN,1,0.16931295322343037,-0.148717161291056,-0.024608350688936725,0.12151677014767057,-0.5880338505707972,46.00770925110132,-0.001967213114754173,-0.03853442830069503,-0.0483354311221826
MSFT,Technology,GREEN,0,0.22272208296747015,-0.19387012559592842,-0.1588833674480346,0.08239613310613557,1.1374356236647378,56.05490798070673,0.017753098971571547,0.014963368584920124,0.33304036868474235
V,Financial Services,GREEN,0,0.21190948284588698,-0.13669341988199538,-0.10939326464697863,0.2570940307843272,0.5855999260521485,48.21890236496452,0.02368319649050007,-0.031018572424599926,0.03391787094827305
JNJ,Healthcare,GREEN,0,0.16405216471486453,-0.09376319864845822,-0.023053048465698847,0.3459465344017058,1.6283246971916419,89.00099434147937,0.07361860775694168,0.15484942185702466,0.26801569410945136
XOM,Energy,GREEN,0,0.24512658370276189,-0.14532194738245785,-0.1869974924562744,-0.6257883652509642,-0.007862761001059572,60.39228324464253,-0.021412728203378306,0.048699479169999706,0.07609898872399103
WMT,Consumer Staples,GREEN,0,0.25803621512098707,-0.19821851730980208,-0.1226448896968396,0.02285531725547272,1.0820257709496222,69.38022564722473,0.03858084528887169,0.10179295876760434,0.13211414973620278
