symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
RIVN,Consumer Discretionary,RED,4,0.42983873813366713,-0.4663730508272825,0.0902145226655936,-0.7371011346719373,-0.9119099610704514,25.27959331880902,-0.11262866191607279,-0.2432478055367994,-0.38057295504789973
BLNK,Energy,RED,4,0.44151207202752296,-0.315630082440693,0.12140339530579995,-1.063724382216602,-0.07190027467729962,43.341240257539816,-0.22194593216016323,-0.12560905703640013,-0.2954794757808441
SBUX,Consumer Discretionary,RED,3,0.35810523819358436,-0.3130872377457075,0.11602753224670956,-0.21673070712731798,-0.5156072865212955,37.083592458021805,-0.06422124508215687,-0.06269305080836489,-0.031823982798623626
SNAP,Technology,RED,3,0.43571082186353155,-0.427425821972735,-0.3693776622257028,0.04640712250276725,-0.7471649643489016,31.992687385740396,-0.08665105386416855,-0.13812154696132606,-0.07692307692307687
GME,Consumer Discretionary,RED,3,0.41610058589971727,-0.5415389712581795,-0.22000280620795562,-0.6485092851689639,-1.3442110827311677,34.27639696809449,0.10619073179459657,-0.1865131578947368,-0.24557657107992678
NVDA,Technology,RED,2,0.46960975674593214,-0.5611684275947791,-0.1721774740930307,-0.9738121100939251,-0.3470879863181457,69.38242590416505,0.35138486978090105,0.33585329723655294,-0.28035222894881673
TSLA,Consumer Discretionary,RED,2,0.44346841201226656,-0.33885108209184006,0.1523206324259291,-0.126540565631754,0.0044341264326030515,59.72139641552705,0.3005572224603515,0.15544554455445542,0.20701726469886236
SPCE,Industrial,RED,2,0.5014383106071029,-0.2759940109798701,0.01995846349037249,-0.6257285424424681,1.7552743310376946,89.89945862335654,0.38611544461778474,0.8610577762262176,1.162238896775502
SQ,Financial Services,YELLOW,2,0.3129310222909932,-0.3182377158744586,-0.16795859398049295,0.0434582067103745,1.547458636021731,19.087974172719953,-0.09393874795708083,-0.30787602453454915,-0.03867611580217115
BA,Industrial,RED,2,0.418765409337462,-0.25935364927882004,0.09193087475687887,-0.8179434047799333,0.9257069511891249,34.03428343631653,-0.0706426259824318,-0.09409643983776474,0.0838994931521622
SHOP,Technology,RED,2,0.6106105674118321,-0.40093494351382947,0.14584477010784852,-0.524675654804556,1.1124384910058005,68.68809073724007,0.07893756981506782,0.4659359190556494,0.7517380352644838
CRM,Technology,YELLOW,2,0.2940232345417859,-0.3341098330659917,-0.006303312729790128,0.04671725339814898,-0.8797990744814209,45.38489978377048,0.08341654185388588,0.04034955041766201,-0.05018368246131563
AAPL,Technology,YELLOW,1,0.33525775725808427,-0.2621509864799709,-0.05724024481069275,-0.5948944220265164,0.6353791859694483,72.85685163683652,0.04786450662739332,0.33748143692313487,0.31976261162359565
UBER,Technology,RED,1,0.36474785627707274,-0.18635104507680675,-0.11309304340831658,0.2942848527194366,1.0008146375328872,56.8570676493814,-0.0010351966873705417,0.11034403405822119,0.14499288087327952
AMC,Consumer Discretionary,RED,1,0.6055906295943169,-0.1763710223425863,-0.1703685198499679,0.7540264197405534,2.4968009011377306,56.77041766427242,-0.07868035364623503,0.19236676393795124,0.6869839200347675
PG,Consumer Staples,YELLOW,1,0.16489259988141955,-0.14871711765777043,0.07020594084977802,0.06533285384057834,-0.8918765033525407,40.59065461698236,-0.005634100858340743,0.005059048973652719,-0.05031313077725648
MSFT,Technology,GREEN,0,0.22366416507590803,-0.19387012559592837,0.006447560731400409,-0.24152934813858068,1.075999015560223,52.50309837021672,0.0008891466125445494,-0.010394101313581936,0.19374295277613632
V,Financial Services,GREEN,0,0.21339046961630048,-0.1366934198819953,-0.03481638004962073,-0.2448857427445835,0.5113634567775664,41.00489478788296,-0.026011891150240014,0.005855238202071377,-0.01639088719671395
JNJ,Healthcare,GREEN,0,0.1657212840488221,-0.09376319864845774,0.003700454234020814,0.1370759708060366,1.4276364791644487,78.29453541132371,0.0012192536047498845,0.13704159680686784,0.22902388680512353
XOM,Energy,GREEN,0,0.2450313023871654,-0.12392758303580613,-0.1468156787940341,0.08948385411150026,-0.11031049111696042,56.67672824351699,0.009712166696097424,0.052746890594779904,0.09665336605265198
WMT,Consumer Staples,GREEN,0,0.2541795105534404,-0.19821851730980222,-0.05706709415709693,-0.9952985843605369,0.557870432374165,55.57670033784455,-0.008719506221220598,0.029726508791552163,0.029510672091998667
