symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
NVDA,Technology,RED,5,0.539023344307475,-0.4887710668494478,-0.15884641180352352,0.5749562107008606,-1.09996303784115,37.233223322332236,-0.2701395884299899,-0.16187989556135768,-0.3366554186612258
BLNK,Energy,RED,4,0.5283666401950222,-0.443947244465379,0.09840714758199458,-0.37595918370407694,-0.6197870253218588,24.652686762778515,0.002541296060991202,-0.37003193754435765,-0.08692297801208682
SNAP,Technology,RED,3,0.44185757910868345,-0.42742582197273477,-0.03576438115282654,0.16243846795066888,-0.5621721390792633,29.18215613382897,-0.060459492140266025,-0.2047082906857728,-0.09016393442622947
GME,Consumer Discretionary,RED,3,0.37073539678681383,-0.5474773031701149,0.07627383315914461,1.0983655390287654,-1.4740889927570586,42.90333560245063,0.12224025974025964,-0.00981164506194947,-0.30456214476133
TSLA,Consumer Discretionary,RED,3,0.3864597567874518,-0.38008186808075134,0.2646550995185713,1.031998390482068,-0.6364315323653719,37.6587070471753,0.0812504450615965,-0.14098212265218368,0.0013849502077425836
SQ,Financial Services,YELLOW,2,0.23919472209460124,-0.3799077217724382,0.043533629670890396,-0.8957696859495443,-2.0193481299525393,25.539568345323715,-0.09585328963952613,-0.18801290395608128,-0.2742677930092569
AMC,Consumer Discretionary,RED,2,0.44880461214127876,-0.5071097141146537,0.11772543849046085,0.8032726850863864,-0.3679030808989464,68.08278867102396,0.413452778621318,0.2636079815392969,-0.11334412801219156
RIVN,Consumer Discretionary,RED,2,0.4759502720695408,-0.2014028056112225,0.07581708865119116,0.934788596555575,0.15874849632473972,45.62880687925474,-0.05533993576017138,0.029686360320933577,0.16969094374016067
SHOP,Technology,RED,2,0.6052438428247566,-0.4009349435138293,0.04130615596568471,1.2353547703207204,0.9667596134371276,64.19863459037711,0.1551515151515151,0.302017198424817,0.668142504118616
BA,Industrial,RED,2,0.4085496805632758,-0.2593536492788201,-0.011669075390925099,0.1933435987705607,1.2979731884076138,41.92731416993795,-0.021106390671608008,-0.07066849738264824,0.21713964596796861
SBUX,Consumer Discretionary,RED,2,0.35571083936579445,-0.31308723774570757,-0.0009109330147774358,0.004974182466201144,-0.2351248485708843,41.43937483682517,0.025302794100011985,-0.0883743742569718,0.03435510681077467
CRM,Technology,YELLOW,2,0.29985456218489653,-0.3341098330659917,0.0013826309822799004,0.6709570282390758,-0.7314677707492743,47.13135333575546,0.05426611346177537,-0.044700028215296866,-0.03866755967498104
AAPL,Technology,YELLOW,1,0.33320014816161153,-0.2621509864799709,-0.2186210596201544,0.3219302502028896,0.561577971581701,70.67777224568525,0.011704376419008771,0.209770848009811,0.23788695642178104
UBER,Technology,RED,1,0.36542181662733236,-0.18635104507680658,-0.2215601660834936,0.13067820811727093,0.7964427625368024,52.34239444765759,-0.06338242762823777,0.010077774126410203,0.18598070739549832
SPCE,Industrial,RED,1,0.3862482224298663,-0.16749318125464904,0.2198098460018293,0.5562418606678026,0.5654028520355104,50.31682703590706,-0.01638001638001642,-0.0753240087257796,0.062048636698599974
PG,Consumer Staples,YELLOW,1,0.16931295322343037,-0.148717161291056,-0.024608350688936725,0.4559702951798225,-0.5880338505707972,46.00770925110132,-0.001967213114754173,-0.03853442830069503,-0.0483354311221826
MSFT,Technology,GREEN,0,0.22272208296747015,-0.19387012559592842,-0.1588833674480346,0.011829985954335624,1.1374356236647378,56.05490798070673,0.017753098971571547,0.014963368584920124,0.33304036868474235
V,Financial Services,GREEN,0,0.21190948284588698,-0.13669341988199538,-0.10939326464697863,0.32762182121900135,0.5855999260521485,48.21890236496452,0.02368319649050007,-0.031018572424599926,0.03391787094827305
JNJ,Healthcare,GREEN,0,0.16405216471486453,-0.09376319864845822,-0.023053048465698847,0.15717255141910424,1.6283246971916419,89.00099434147937,0.07361860775694168,0.15484942185702466,0.26801569410945136
XOM,Energy,GREEN,0,0.24512658370276189,-0.14532194738245785,-0.1869974924562744,-0.3030355165612101,-0.007862761001059572,60.39228324464253,-0.021412728203378306,0.048699479169999706,0.07609898872399103
WMT,Consumer Staples,GREEN,0,0.25803621512098707,-0.19821851730980208,-0.1226448896968396,0.26926973389358455,1.0820257709496222,69.38022564722473,0.03858084528887169,0.10179295876760434,0.13211414973620278
