symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
AAG,Technology,RED,5,0.45959111161452254,-0.4415010629448199,-0.093526669724149,0.1690250127804631,-0.7331482828786889,40.12518311359703,-0.19827545587334489,-0.12723449001051526,-0.09811300752676769
ZUCJ,Utilities,RED,4,0.4286499412575733,-0.5046780641320066,-0.0025848541088213236,0.045090185097413735,-1.3070484829626452,25.189873417721515,-0.09361183107180973,-0.3005882352941176,-0.43050100584347156
ANV,Technology,RED,3,0.3324665902616814,-0.4113937067251661,0.08145496490588626,-0.09824983099223127,-0.8872601160908566,39.715581203627366,-0.07096705291824648,-0.3042191561687663,-0.18134763786937708
DLU,Consumer Discretionary,RED,3,0.352873458263868,-0.5469266179258058,0.03062865862680019,0.2377304017645591,-1.3186922601983242,63.778472532380526,-0.03438545150501678,-0.3181046571702709,-0.4474943188613802
PCUF,Industrial,RED,2,0.4182088847621483,-0.3240099009900993,-0.1543981744619336,-0.1028785319967942,1.314948837229093,59.7511891694109,0.11969397828232957,0.4904730617608409,0.35675837320574166
GEG,Technology,RED,2,0.28658427718789986,-0.3426012517085108,-0.06307996900119056,-0.3215579060182965,-1.1629537075791192,25.084131504012376,-0.07855251544571938,-0.15715823466092582,-0.21078493133425738
TISW,Utilities,RED,2,0.3859305391633381,-0.555524397083567,-0.04824989498208527,0.14113406804063489,-1.0731957638023895,64.19825072886297,0.040194174757281556,-0.12194722176692342,-0.34726453027903004
BVEL,Healthcare,RED,2,0.42015859246973264,-0.4478322001579382,-0.04761249098923306,0.2694419429842114,0.19883144105828546,57.14524625804834,0.10682455978043003,-0.05060311078192782,-0.19871852116449362
SQ,Industrial,RED,2,0.4101621278085542,-0.5406543569808876,-0.0056737357376567266,-0.10228737444829639,0.07903135878051581,53.141361256544506,-0.07595870206489674,-0.05746953512862946,-0.4133345818896901
MU,Financial Services,RED,2,0.32634548113202094,-0.3642271226163848,-0.04663249381167083,-0.1466482663874766,-0.7234646471888707,30.76499724821133,-0.038987788730322284,-0.02884329467737157,-0.14725848563968671
PJ,Utilities,RED,1,0.33360719937216576,-0.25146198830409366,-0.04340893048020538,-0.055117761235534045,0.7486818054640717,46.25954198473281,-0.00040016006402553064,0.042353432088462366,-0.13474194665742986
MT,Technology,RED,1,0.2664283165093685,-0.2077627726886384,-0.06958721211293543,0.03132015022878719,0.6524790913905135,24.077800134138187,-0.08124100431792737,-0.02004264392324089,0.23668065870196975
NRV,Technology,RED,1,0.19281347086253187,-0.21748122963592553,-0.05579025065819176,0.0594201845135211,-0.2307084360273863,68.06991629739039,0.09063254306781723,0.08807811572210857,0.08983974888485048
TMH,Healthcare,RED,1,0.24769001315397282,-0.2008283397955587,0.0824171431294117,0.05344111479567766,1.029854603668337,43.372872614749845,-0.03481185239047444,0.10938152946092769,0.09462941964745894
ZWV,Materials,RED,1,0.2764495451361117,-0.22787467700258346,-0.09164984236822511,-0.012935121539248955,-0.08554487016742969,39.140159045725625,-0.0409592158235602,0.02118538767395624,0.03553203553203563
PI,Utilities,GREEN,1,0.40535749936155796,-0.16695229934304495,-0.058983822746390226,-0.05985278566945722,0.9770765593711619,45.05770195684898,-0.0192810051001368,-0.03748016115248435,0.11403136922424767
DGM,Real Estate,RED,1,0.33900694251161145,-0.27300230187438285,-0.023146672113336566,0.05540809124001308,-0.11667033573586237,55.95416043846538,-0.017437961099932918,-0.08878867983206346,-0.13210900473933643
ZO,Industrial,RED,1,0.3535817163008116,-0.295223892962181,0.018635942402327667,-0.027483297110320475,-0.07075400110257458,71.1884996962948,0.011249169095464627,-0.13174993414698388,0.019170316928626637
CUP,Industrial,RED,1,0.3966955978413606,-0.32750873689465815,-0.045607199629858895,-0.012155103388039127,0.21001816006189072,46.68896321070233,0.030745062836624718,-0.02998944033790922,-0.07118301314459055
BTW,Industrial,RED,1,0.3231066877944524,-0.2804904513888884,-0.04690303556446697,-0.12067416501872555,0.9518715275541687,44.35173299101412,0.08823529411764706,0.13421498813157018,-0.013856949112565565
MQ,Healthcare,RED,1,0.3870327237418973,-0.2035123966942151,0.06146868699204802,-0.045176244318666264,1.4919462859582906,83.12703583061891,0.27264430755190516,0.32651605231866837,0.6459132487459428
ZJJ,Real Estate,RED,1,0.3998097212608305,-0.3817023146791684,-0.0021393037858160394,-0.118614016843616,-0.4389565993218717,55.87155963302753,0.11012304828869823,0.23487462617897403,0.11786755518533937
GY,Healthcare,GREEN,0,0.3388001688727442,-0.19923900473756823,0.015481854760586677,-0.08802211571581772,1.200621512038455,78.08538163001295,0.26909119910675117,0.30073159766215724,0.2945938250010169
BON,Materials,GREEN,0,0.1543601577903684,-0.1013024602026064,-0.04881101712550727,-0.013348864739873314,0.11351372198895389,46.092715231788105,-0.0005572065378900657,0.01643369852663401,0.007112109301890371
NT,Financial Services,GREEN,0,0.2420948781198892,-0.09521107580571947,-0.023547266742440454,-0.06944683900132322,1.2158603908495214,77.66008666345691,0.14942057224900002,0.24685726999666255,0.3572293533543231
