symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
AJA,Financial Services,RED,5,0.42399015461425343,-0.49896293624312427,0.05203301854805441,0.0456657854077325,-0.2299839831242532,28.306792330191726,-0.18767648975454357,-0.3691875175709868,-0.391990028181227
XSYO,Healthcare,RED,3,0.4024119719292192,-0.439026501185716,0.038645755483142606,-0.0027299680774918247,-0.7346347610542572,58.56811402055018,0.01844363636363629,-0.21126030730410497,-0.12361378826945715
PF,Consumer Staples,RED,3,0.43798170749702914,-0.5576531686434136,-0.005627292678606144,0.12708905543865828,-1.1159104774457362,45.67796610169493,-0.08748403575989776,-0.02069627192982444,-0.2407820635426628
TLU,Consumer Staples,RED,3,0.46411719378112554,-0.5364778847723191,-0.12834402520236102,0.03742253956133209,-0.5128454044120618,53.62190812720846,0.011720581340834505,0.07980985739304473,0.30708661417322813
TDZC,Real Estate,RED,3,0.4123217953637449,-0.3887911774492551,0.024047841317049214,-0.25951855291935283,-1.0485980334142129,56.93207835156447,-0.023460837887067387,-0.19375601539942255,-0.06826555439694121
VPN,Materials,RED,3,0.4210098090418902,-0.5276618204500743,-0.055152954826985734,0.0223498582055327,-0.8406681293292942,40.88180500931486,-0.04762281465073963,0.1430877326243829,-0.21518904823989574
DWE,Consumer Staples,RED,2,0.23702627821784775,-0.2906778902122323,-0.04011297116152001,0.07703947678577805,-0.5945510513443085,70.77798861480079,0.035485297369002966,0.034227669206139,-0.030933167804676132
PF,Energy,RED,2,0.17843832819544242,-0.29167758274386446,0.01617263947570123,-0.04335562675986937,-0.9973514657439254,65.61723280861642,-0.02360050165317516,-0.03764467917743561,-0.15965067216171128
TO,Financial Services,RED,2,0.24506594573498836,-0.375101999184006,-0.02434249384191971,-0.04718943725767077,-1.134600928547682,54.46593001841619,0.09101073345259397,0.06095969846332267,-0.12573169274877544
ZXFM,Consumer Staples,RED,2,0.21957219283420884,-0.2978568833999272,-0.09584809032845666,0.11748752702033595,-0.8517944730216023,56.076879592990394,0.08464719565779286,-0.1317885590152063,-0.14322172315230694
DXO,Consumer Discretionary,RED,2,0.4258236440101708,-0.28218977128759093,-0.04033985990300424,0.08257616213184547,-0.2668395630511299,37.56906077348068,-0.06804605661847458,-0.09040980143641732,-0.2185117967332123
AH,Industrial,RED,2,0.24376131673429877,-0.30912476722532606,-0.007095894485129867,0.01681107928681227,-0.8623362916330228,55.53662691652468,0.04570970328789082,0.12827168505299588,0.045500100220484986
PJFK,Energy,RED,2,0.41404982884594316,-0.3321665438467205,0.126073469561506,0.1726553899743146,1.0361626747463129,35.01400560224087,-0.021517241379310378,0.3035648658581403,0.47423108894430593
PNUU,Consumer Staples,RED,2,0.16730200018830463,-0.3092905405405411,-0.060182630573796886,-0.002244521998851247,-1.1163434013789244,49.38380281690141,0.016985905312612896,-0.017686758203397674,-0.11388684790595145
MI,Industrial,RED,2,0.15420108216336265,-0.25682245922208263,-0.060898249354126265,-0.06200239789338162,-1.17410878704129,60.44852191641185,0.05771868734831697,-0.056653491436100226,-0.11284184441100983
PTQ,Real Estate,RED,2,0.4015774018855024,-0.2069070904645477,-0.05469985906748897,0.09336239457894918,0.8681556837729882,58.774662512980264,-0.0456922027733577,0.1095546451698162,0.057031348357043765
SGJL,Healthcare,RED,2,0.35765265529977575,-0.3915944818735963,0.045240800382139984,-0.09930827741478716,-0.5974766396178576,49.89023051591658,0.07195454545454551,0.07822787125091447,0.15574614065180103
MCRK,Utilities,RED,2,0.33716230624480625,-0.4636951292844255,0.026148524340063355,0.11692660879853665,-0.7570650670277349,43.042291950886764,0.052434456928839,0.22254449571522758,0.04696849949192741
NRK,Energy,RED,2,0.4174610037166872,-0.3016556049886955,0.07449203000612352,0.01970653077603416,1.2843494533309685,47.95234549516008,0.04085695326571241,0.034385303815355546,0.2639576378496603
BCA,Industrial,RED,2,0.3286690701335041,-0.47315032016737374,0.05669628228166057,-0.09011486823842349,-1.6884599237484366,45.54618768328447,0.011093415344060685,0.0009242144177450033,-0.1375368904295685
TC,Healthcare,RED,2,0.3303738944281214,-0.5087176116511568,0.030502650749599108,-0.03531772802377507,-1.8387587464678417,27.08062418725619,-0.09641598303128597,-0.184183845893883,-0.3086726170588516
DHG,Healthcare,RED,2,0.4227072772986199,-0.43494893355949343,0.023611454410495638,-0.16352251809448679,-0.40461230132302234,57.56418417144072,-0.11326095025983665,0.045631121081140244,0.006689844079224664
XGV,Real Estate,RED,1,0.2926301195063421,-0.28365289582921555,0.09981567082410098,-0.0035217994380100717,0.059073866713806794,50.090415913200744,0.013060121594235655,0.07477305303392266,0.18519494204425713
AG,Healthcare,RED,1,0.3701592251843836,-0.4485587880412922,0.03368421926132042,-0.04077251100950315,-0.223462452306869,65.47672842295526,0.18495229042518202,0.5229056054127706,0.4421998754115867
GCD,Materials,RED,1,0.25945652165314964,-0.25899205353408644,-0.070972745479976,0.16256648355813968,0.7972744039083223,95.06920415224918,0.054493984430290215,0.1910471622701839,0.08062371570168018
ZF,Financial Services,RED,1,0.24231393268550042,-0.23474589772184132,-0.04101832100829976,-0.05536897118793531,-0.09016858302998332,45.87458745874587,-0.0315590721093329,0.05972058244785511,-0.09783063908200022
XCQ,Consumer Discretionary,RED,1,0.3939047529448236,-0.3487202248853378,0.060309617529239495,0.016444233953739704,0.2795936470537511,62.918509159823124,0.095333212275286,0.08723864455659704,0.25771476230191825
TA,Financial Services,RED,1,0.3640399523315724,-0.4242330973632917,0.0026824599497286138,-0.05421267420068458,-0.2350747082565146,60.10335917312656,-0.006651017214397563,0.19444880037635248,-0.0355786275006331
VFWT,Financial Services,RED,1,0.29976563808448914,-0.37976151043391787,0.05443136117179005,0.09092777073554606,0.4246766057211083,39.607602697731444,0.03716681266424727,-0.08379394207384477,-0.20330673844083444
XO,Materials,RED,1,0.38720671304593124,-0.32760711398544784,-0.017815309838713347,-0.07728141894451195,0.13125562309029912,62.057558716506804,0.0202735710796288,-0.06846565566458525,-0.05972837097621376
ZP,Industrial,RED,1,0.35333988914010606,-0.27632616840859825,-0.03901014330909809,0.10971306732731334,0.10235415542124224,38.64459389549922,0.017284595300261107,0.08330089528999604,0.13784241574674372
TCG,Real Estate,RED,1,0.3830597836919108,-0.28660270078180605,0.07920027937657946,-0.062354050267034444,0.2804760759713911,55.26236881559223,0.05329328769993731,-0.03364306312079461,0.23232818501266655
STE,Healthcare,RED,1,0.3572099052460198,-0.21531275757853285,0.02325214327310662,0.11299256093929659,1.352071034211047,38.393230254910165,-0.10300387830318211,0.027851385668543758,0.3998872180451128
BP,Real Estate,RED,1,0.2975862558344589,-0.3551785832615463,0.11819370206834619,0.11602771898212706,0.17342858958755342,67.70889487870622,0.04445858071812285,0.07884938307658619,0.44193989071038253
XDF,Materials,GREEN,0,0.31201727498076054,-0.15336414192840914,0.01969578417190445,0.11315682902151443,0.4513062383714458,29.395274329195047,-0.11872516422025789,-0.07151401230348602,0.057615571776155734
THP,Consumer Staples,GREEN,0,0.3108223211477764,-0.18841559612350703,0.05427003125225024,0.10139043079357633,0.8357305754462695,61.832669322709144,0.11056511056511052,0.2158708809683928,0.34124629080118707
ZZA,Consumer Discretionary,GREEN,0,0.22443364474146396,-0.1879329608938545,0.10134312662043654,-0.039296970388139514,0.6636221292417799,82.9588014981274,0.05795961185418308,0.061858383785206666,-0.07114897536265245
RGY,Utilities,GREEN,0,0.1979158067299841,-0.11818181818181858,0.02321256862753133,-0.06656520783856532,1.8423237211462005,57.28323699421964,0.0556822500950209,0.1595866819747416,0.3196341608267015
SXE,Utilities,GREEN,0,0.20439293965352803,-0.1801252750973424,-0.009748914390120331,8.755862313647549e-05,0.7726284185764516,72.52032520325201,0.07937254901960789,0.18027444253859357,0.24791439970982956
BL,Technology,GREEN,0,0.15865171539773554,-0.12790381372068868,0.008554397305276809,0.07111668493434453,-0.3060599218380684,24.824902723735505,0.0064259485924111565,-0.02979351032448384,-0.07362550698512856
