symbol,sector,risk_rating,risk_score,volatility,max_drawdown,volume_decline,beta,sharpe_ratio,rsi,price_change_1m,price_change_3m,price_change_6m
ATP,Utilities,RED,3,0.4520849407476439,-0.541345817290865,0.0036060426119837495,0.29551709070194787,-1.0538005509946036,47.581354441512744,0.08094749603655686,-0.0030104937209703125,-0.2864442255602069
GBK,Financial Services,RED,2,0.4153417855928737,-0.2113679923334935,-0.02677822321516117,-0.03804042270582625,1.1714356245330628,43.32321699544762,-0.0735024849594558,0.0002824060999719039,0.00574998225314121
DPS,Healthcare,RED,2,0.4242447419748097,-0.27557110516567224,0.05386940447704227,0.2159662716449941,1.3563123880819616,21.922756321200296,-0.033131256168053125,0.20189274447949518,0.43292937735060594
XIQ,Healthcare,RED,2,0.24888435349523613,-0.2413604137411375,0.06918247615110146,0.004408527013483599,-0.6064196311627682,47.36315086782375,0.022165900597104674,-0.10098987456551314,-0.11292126453921868
SDBW,Industrial,RED,2,0.16730882724031915,-0.22583638331872954,0.03290841387389645,-0.03390457268373472,-0.5646126413604854,88.46153846153847,0.07820903259249655,0.04195366311834701,-0.05940873890678871
TAIF,Consumer Staples,RED,2,0.388458616052972,-0.3873495127078159,-0.014769084846613295,-0.20529134419358325,0.0463865724696421,29.95730550284631,-0.1798861817535123,0.02660284951024043,0.15028685457720126
AY,Financial Services,RED,2,0.15977241050930405,-0.2941856797392485,-0.09110912362662879,-0.09897503814392761,-1.8755134475516104,54.14634146341466,-0.003575514874141876,-0.08232349841938882,-0.10449871465295624
BPD,Industrial,RED,2,0.21071773438334032,-0.30607489597780874,0.01391658766632794,-0.0022825280711702514,-1.151988947548453,44.016736401673626,-0.01965733516903795,-0.14387816445127258,-0.22438729198184576
MXR,Consumer Staples,RED,2,0.14639837576204978,-0.2883450255102047,-0.016745692023905204,-0.017864732750163367,-1.8744157998023874,35.50135501355015,0.03407079646017697,-0.028880116351547903,-0.1334816462736373
TRV,Healthcare,RED,2,0.3052410690303496,-0.43885997694806284,-0.039806126888680585,-0.027500772135133557,-1.505794221473291,21.941570298234907,-0.07223009042379354,-0.073743745921253,-0.23695174947358996
MFF,Real Estate,RED,2,0.4769725767621542,-0.37790176347514204,0.047647986372036114,-0.11083852161546343,0.27533074886132697,81.84769775678866,0.09361348034116912,0.06187718825747372,0.0862318341483574
DW,Consumer Discretionary,RED,1,0.22999198175451704,-0.20416152732343013,0.11388938499619697,0.08717369483995352,0.11630632580452879,70.08137865007183,0.09726522187822506,0.02174174174174177,0.031780688985929215
ZPHZ,Utilities,RED,1,0.19234754873230814,-0.34289096409312103,-0.04895018476682627,0.10330305632011369,-0.3430651558944264,63.38880484114978,0.02589758681577399,-0.13940092165898615,-0.30261403040810886
GM,Real Estate,RED,1,0.22743842698467306,-0.2234442718129044,-0.09991038577545107,0.021681565530685613,0.09088681762262577,40.81187254474032,-0.08616286768183107,-0.04610524237338337,-0.13193477381968466
APSZ,Industrial,GREEN,1,0.40705927547835197,-0.16935315051287453,-0.14534284220362476,0.045721924511739634,2.26565421028362,51.4309530425118,0.031989020270270285,0.1941118983630589,0.8115270570793179
AAT,Industrial,RED,1,0.29935529847350395,-0.20601601384981608,-0.006995987099770232,0.10490559319332156,1.279973062155904,40.07782101167311,0.05000329837060481,0.34139558402157416,0.16386370283708684
SX,Industrial,RED,1,0.2667140189522839,-0.23679245283018827,0.003738515789390751,0.015450216889822501,0.7444525462442001,67.83216783216783,0.08665418561112602,0.2092261904761905,0.09573894282632159
CX,Materials,GREEN,0,0.3088268246137251,-0.19873916469661201,-0.03873334704920651,0.11796039168810431,0.3809825832793743,31.64277839029768,0.012391452824665921,-0.13827755169836387,-0.06488824801730343
TLTD,Healthcare,GREEN,0,0.3616967992504727,-0.1707293035479632,-0.06256121780314722,0.0427436430936002,1.20113001294565,58.85149963423556,-0.0027905573572667964,-0.09953348997173704,0.4016006784332433
MNQ,Industrial,GREEN,0,0.29068606993761176,-0.1477938026560046,-0.00746302794192667,0.28808309228432305,1.6475468506976154,48.73730043541364,0.02320235615257517,0.14226142742582193,0.11021044427123916
NY,Healthcare,GREEN,0,0.17283792474370802,-0.1227126299359036,0.031218511821666114,0.03585874195491524,0.24520025346277297,52.35275786849484,-0.030017365418010516,-0.01596318400805349,-0.05192420935952063
DBH,Utilities,GREEN,0,0.1823548799587684,-0.165588615782665,-0.08217330812155063,-0.10577845916674355,0.40803352839103085,56.66666666666664,0.06071651739220994,0.2226890756302521,0.2887511071744906
ZORP,Financial Services,GREEN,0,0.15301181069608785,-0.16186693147964198,-0.04056698391325278,-0.03443153862641316,0.08341320786585975,86.0696517412936,0.12054887729643904,0.07894736842105268,0.10699081335424598
ZPB,Real Estate,GREEN,0,0.1804084220547813,-0.1681388973499845,0.0410017666110573,0.0503939585992933,0.43145873616483504,65.21739130434788,0.03695005479881019,0.04827477049699279,0.14545140089934286
NRQ,Materials,GREEN,0,0.2463993116444348,-0.10818231740801824,-0.09267334718925681,-0.04825281406218422,0.08033197581909718,7.5787401574803965,-0.08365233762158761,-0.006058130828398247,-0.006936887921653848
